,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major,company_size,company_type,last_new_job,training_hours,target,exp_range,city_group
11759,2371,city_114,0.926,Male,0,full_time,Graduate,STEM,50-99,private_limited,1,162,0.0,6-10,city_114
11760,18862,city_16,0.91,Male,1,no_enrollment,Graduate,No Major,1000-4999,private_limited,1,43,0.0,2-5,city_16
11761,25837,city_103,0.92,Male,1,no_enrollment,Graduate,No Major,50-99,private_limited,>4,30,0.0,6-10,city_103
11762,8085,city_72,0.795,,1,full_time,Graduate,STEM,50-99,,1,29,0.0,6-10,city_other
11763,10117,city_67,0.855,,0,no_enrollment,Graduate,STEM,10000+,private_limited,2,75,0.0,2-5,city_other
11764,4883,city_103,0.92,Male,0,no_enrollment,Primary School,,,private_limited,never,16,0.0,2-5,city_103
11766,27169,city_21,0.624,,1,full_time,Graduate,STEM,,,,145,0.0,2-5,city_21
11767,13295,city_74,0.579,,0,full_time,High School,,,,never,38,0.0,2-5,city_other
11768,15048,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,46,0.0,2-5,city_103
11769,3681,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,<10,startup_funded,3,38,0.0,6-10,city_103
11770,28021,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,100-499,startup_funded,2,64,0.0,2-5,city_103
11771,23035,city_21,0.624,,1,no_enrollment,Graduate,STEM,500-999,private_limited,2,20,1.0,2-5,city_21
11772,14610,city_90,0.698,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,11,0.0,6-10,city_other
11773,14556,city_21,0.624,,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,never,25,1.0,2-5,city_21
11774,33174,city_139,0.487,Male,1,part_time,Graduate,STEM,10-49,private_limited,1,92,0.0,2-5,city_other
11775,1941,city_21,0.624,Male,0,full_time,High School,,,private_limited,never,14,1.0,2-5,city_21
11776,6669,city_114,0.926,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,2,75,0.0,11-15,city_114
11777,30752,city_158,0.7659999999999999,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,4,8,0.0,6-10,city_other
11778,4767,city_114,0.926,Male,0,,High School,,,,1,22,0.0,2-5,city_114
11779,30629,city_101,0.5579999999999999,Male,1,no_enrollment,Graduate,STEM,10-49,startup_earlystage,1,21,1.0,6-10,city_other
11780,19692,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,87,1.0,2-5,city_21
11781,18236,city_103,0.92,Male,1,part_time,Graduate,STEM,10000+,private_limited,1,32,0.0,6-10,city_103
11782,31099,city_103,0.92,Male,0,no_enrollment,Masters,STEM,,,1,28,1.0,<=1,city_103
11783,5868,city_84,0.698,Male,1,full_time,Graduate,STEM,,,1,16,0.0,6-10,city_other
11784,17629,city_57,0.866,Male,1,no_enrollment,Masters,STEM,,,3,101,1.0,16-20,city_other
11785,22493,city_145,0.555,,0,full_time,Graduate,STEM,,,1,64,1.0,2-5,city_other
11786,3588,city_28,0.939,,1,no_enrollment,,,50-99,private_limited,,47,1.0,16-20,city_other
11787,16269,city_103,0.92,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,2,15,0.0,16-20,city_103
11788,25295,city_16,0.91,,1,no_enrollment,Graduate,STEM,50-99,startup_funded,2,11,0.0,6-10,city_16
11790,17843,city_65,0.802,,1,no_enrollment,Masters,STEM,100-499,private_limited,1,2,0.0,6-10,city_other
11791,22458,city_46,0.762,Male,0,,High School,,,,never,69,0.0,2-5,city_other
11792,10767,city_21,0.624,Male,0,no_enrollment,Masters,STEM,100-499,startup_funded,1,31,0.0,2-5,city_21
11793,30728,city_73,0.754,Male,1,part_time,Masters,STEM,500-999,public_sector,1,2,1.0,11-15,city_other
11794,29910,city_28,0.939,Male,1,no_enrollment,Masters,Other,500-999,public_sector,2,24,0.0,16-20,city_other
11795,1565,city_103,0.92,Male,0,full_time,High School,,,NGO,never,56,0.0,6-10,city_103
11796,32810,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,14,1.0,2-5,city_21
11797,25531,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,2,22,0.0,>20,city_103
11798,15015,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,4,120,0.0,>20,city_103
11799,8479,city_36,0.893,Male,0,no_enrollment,Primary School,,,,never,17,0.0,2-5,city_other
11800,16254,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,5000-9999,,4,58,0.0,6-10,city_21
11801,28182,city_46,0.762,Male,1,no_enrollment,Graduate,STEM,500-999,public_sector,>4,22,0.0,>20,city_other
11802,17672,city_67,0.855,Male,0,no_enrollment,Masters,Business Degree,,,2,23,0.0,11-15,city_other
11803,8131,city_103,0.92,,1,part_time,Graduate,STEM,10000+,private_limited,4,100,0.0,2-5,city_103
11804,30707,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,314,0.0,>20,city_103
11805,13067,city_114,0.926,,0,full_time,Graduate,STEM,1000-4999,private_limited,,7,1.0,2-5,city_114
11806,26100,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,45,0.0,6-10,city_103
11807,13090,city_67,0.855,Male,0,,High School,,,,never,63,0.0,2-5,city_other
11808,28955,city_103,0.92,Male,0,part_time,Graduate,Humanities,500-999,private_limited,1,13,1.0,<=1,city_103
11809,21981,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,,,1,3,0.0,6-10,city_103
11810,16645,city_16,0.91,Male,1,no_enrollment,,,,,3,7,0.0,6-10,city_16
11811,29531,city_114,0.926,Female,0,part_time,Graduate,STEM,10000+,private_limited,1,33,0.0,<=1,city_114
11812,27242,city_16,0.91,Male,1,no_enrollment,Graduate,Humanities,,,>4,46,0.0,>20,city_16
11813,26574,city_101,0.5579999999999999,Male,0,full_time,Graduate,STEM,,,never,24,0.0,2-5,city_other
11814,12342,city_143,0.74,,0,full_time,,,10-49,private_limited,3,80,0.0,<=1,city_other
11815,11573,city_67,0.855,Male,1,no_enrollment,Phd,STEM,10000+,private_limited,2,153,0.0,>20,city_other
11816,13686,city_105,0.794,Male,1,part_time,Graduate,STEM,100-499,private_limited,2,22,0.0,6-10,city_other
11817,5701,city_23,0.899,Female,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,never,12,0.0,11-15,city_other
11818,30025,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,82,0.0,16-20,city_103
11819,15654,city_114,0.926,Female,0,no_enrollment,Masters,STEM,500-999,public_sector,>4,44,0.0,11-15,city_114
11820,1455,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,5,0.0,>20,city_103
11821,17528,city_27,0.848,Male,1,no_enrollment,Graduate,STEM,100-499,NGO,1,39,0.0,11-15,city_other
11822,9685,city_55,0.7390000000000001,,1,no_enrollment,Masters,STEM,,,>4,13,1.0,16-20,city_other
11823,10886,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,4,54,0.0,11-15,city_103
11824,16848,city_90,0.698,Female,0,no_enrollment,Graduate,STEM,,,1,144,1.0,2-5,city_other
11825,14910,city_114,0.926,Male,1,part_time,Graduate,STEM,10000+,private_limited,>4,98,0.0,11-15,city_114
11826,8963,city_103,0.92,Female,1,no_enrollment,High School,,,NGO,2,16,0.0,11-15,city_103
11827,22987,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,52,0.0,2-5,city_103
11828,18186,city_103,0.92,Female,0,full_time,Graduate,STEM,10-49,,4,53,0.0,2-5,city_103
11829,15116,city_55,0.7390000000000001,,0,full_time,Graduate,STEM,,,2,83,1.0,6-10,city_other
11830,3336,city_103,0.92,Male,1,no_enrollment,Graduate,Business Degree,100-499,NGO,>4,22,0.0,6-10,city_103
11831,29638,city_40,0.7759999999999999,,1,full_time,Masters,STEM,50-99,private_limited,2,24,0.0,6-10,city_other
11832,29342,city_138,0.836,Male,1,no_enrollment,Graduate,Humanities,,private_limited,1,130,0.0,>20,city_other
11833,22943,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,32,0.0,>20,city_103
11834,19705,city_73,0.754,Male,1,no_enrollment,Graduate,STEM,10-49,startup_earlystage,1,53,1.0,6-10,city_other
11835,7985,city_45,0.89,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,1,57,0.0,6-10,city_other
11836,4298,city_83,0.923,Male,0,part_time,Graduate,STEM,,,>4,4,1.0,6-10,city_other
11837,22301,city_114,0.926,,0,full_time,Graduate,Arts,,,1,25,0.0,6-10,city_114
11838,2188,city_123,0.738,Female,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,2,7,0.0,6-10,city_other
11839,5982,city_16,0.91,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,98,0.0,>20,city_16
11840,18962,city_16,0.91,Male,1,full_time,Masters,Humanities,500-999,private_limited,>4,14,0.0,2-5,city_16
11841,1512,city_103,0.92,,0,no_enrollment,Graduate,Humanities,10000+,private_limited,2,156,0.0,>20,city_103
11842,8881,city_103,0.92,,1,no_enrollment,High School,,,,>4,33,0.0,>20,city_103
11843,7293,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,49,1.0,16-20,city_103
11844,26381,city_28,0.939,Male,0,no_enrollment,Graduate,STEM,,,1,12,0.0,6-10,city_other
11845,6421,city_16,0.91,Male,1,no_enrollment,,,,,1,45,0.0,6-10,city_16
11846,3064,city_16,0.91,Male,1,no_enrollment,Graduate,Business Degree,1000-4999,private_limited,2,308,0.0,6-10,city_16
11847,18377,city_21,0.624,,1,no_enrollment,Graduate,STEM,,private_limited,never,2,1.0,2-5,city_21
11848,2443,city_21,0.624,Male,1,no_enrollment,Masters,STEM,10-49,private_limited,1,59,0.0,11-15,city_21
11849,6924,city_65,0.802,Male,0,no_enrollment,Graduate,STEM,10-49,Other,1,51,1.0,<=1,city_other
11850,29714,city_136,0.897,Male,1,no_enrollment,Masters,STEM,<10,startup_earlystage,2,76,0.0,6-10,city_other
11851,1071,city_103,0.92,,0,full_time,High School,,50-99,,1,3,0.0,2-5,city_103
11852,3411,city_61,0.913,Male,1,no_enrollment,Masters,STEM,<10,startup_funded,1,11,0.0,16-20,city_other
11853,3959,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,92,0.0,6-10,city_21
11854,22405,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,4,60,0.0,6-10,city_16
11855,2356,city_105,0.794,,1,no_enrollment,Graduate,STEM,,,2,5,0.0,2-5,city_other
11856,18337,city_75,0.939,Female,1,no_enrollment,Masters,Other,1000-4999,private_limited,1,40,0.0,6-10,city_other
11857,18452,city_141,0.763,,1,no_enrollment,Graduate,STEM,<10,private_limited,never,97,0.0,11-15,city_other
11858,10224,city_103,0.92,,1,no_enrollment,Masters,STEM,10000+,private_limited,1,23,0.0,6-10,city_103
11859,15884,city_64,0.6659999999999999,Male,0,no_enrollment,Graduate,Business Degree,500-999,private_limited,2,60,0.0,16-20,city_other
11860,26273,city_103,0.92,Female,0,full_time,Graduate,No Major,,,never,4,0.0,6-10,city_103
11861,9842,city_16,0.91,Male,1,no_enrollment,Masters,STEM,,,1,43,0.0,>20,city_16
11862,2628,city_78,0.579,Male,1,no_enrollment,High School,,,,1,20,0.0,6-10,city_other
11863,20871,city_72,0.795,Male,1,part_time,Graduate,STEM,100-499,private_limited,4,52,0.0,6-10,city_other
11864,25204,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,86,0.0,6-10,city_21
11865,81,city_97,0.925,Male,0,full_time,Primary School,,,private_limited,never,46,0.0,2-5,city_other
11866,27899,city_16,0.91,Male,0,no_enrollment,Masters,Humanities,10000+,private_limited,4,18,0.0,16-20,city_16
11867,17470,city_114,0.926,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,2,28,0.0,6-10,city_114
11868,9114,city_45,0.89,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,2,8,0.0,>20,city_other
11869,21575,city_114,0.926,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,2,62,0.0,11-15,city_114
11870,28002,city_103,0.92,Male,1,no_enrollment,Graduate,Humanities,100-499,NGO,>4,68,1.0,2-5,city_103
11871,17009,city_103,0.92,,1,no_enrollment,Masters,STEM,10000+,private_limited,3,43,0.0,>20,city_103
11872,13035,city_114,0.926,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,1,34,0.0,6-10,city_114
11873,16123,city_160,0.92,,1,no_enrollment,Masters,STEM,10000+,private_limited,1,33,0.0,6-10,city_other
11874,2382,city_77,0.83,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,48,0.0,11-15,city_other
11875,27004,city_21,0.624,Male,0,full_time,Graduate,STEM,,,never,70,1.0,2-5,city_21
11876,28686,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,private_limited,3,40,0.0,11-15,city_103
11877,7500,city_45,0.89,,0,no_enrollment,Graduate,No Major,,,2,37,1.0,11-15,city_other
11878,24765,city_100,0.887,,0,full_time,High School,,,,1,210,0.0,2-5,city_other
11879,29011,city_141,0.763,Female,1,no_enrollment,Masters,STEM,100-499,private_limited,1,58,0.0,6-10,city_other
11880,7734,city_19,0.682,,1,no_enrollment,Graduate,Other,50-99,private_limited,1,202,0.0,6-10,city_other
11881,9659,city_103,0.92,Male,0,no_enrollment,Masters,STEM,10-49,startup_funded,3,194,0.0,2-5,city_103
11882,4731,city_36,0.893,Male,0,no_enrollment,High School,,,,never,43,0.0,2-5,city_other
11883,5496,city_61,0.913,,1,no_enrollment,Phd,STEM,100-499,,1,74,0.0,>20,city_other
11884,13580,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,>4,107,0.0,6-10,city_114
11885,12315,city_143,0.74,Female,0,no_enrollment,Graduate,STEM,10000+,private_limited,1,40,0.0,6-10,city_other
11886,19637,city_21,0.624,,0,no_enrollment,Graduate,STEM,,,1,111,1.0,<=1,city_21
11887,26549,city_103,0.92,Male,0,full_time,Graduate,STEM,,public_sector,1,164,0.0,2-5,city_103
11888,4146,city_103,0.92,Male,0,no_enrollment,High School,,,,never,41,0.0,2-5,city_103
11889,23346,city_50,0.8959999999999999,Male,0,no_enrollment,Primary School,,,,never,103,0.0,2-5,city_other
11890,15524,city_114,0.926,,0,no_enrollment,Masters,STEM,10000+,private_limited,1,18,0.0,6-10,city_114
11891,5897,city_41,0.8270000000000001,Male,1,no_enrollment,Masters,STEM,10-49,private_limited,>4,78,0.0,>20,city_other
11892,12271,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,1,28,0.0,6-10,city_103
11893,15349,city_103,0.92,Male,1,no_enrollment,Masters,STEM,,,>4,52,0.0,>20,city_103
11894,18027,city_11,0.55,,0,full_time,Graduate,STEM,,,never,12,1.0,2-5,city_other
11895,13299,city_21,0.624,,1,no_enrollment,Masters,STEM,100-499,private_limited,2,17,1.0,2-5,city_21
11896,24538,city_114,0.926,,1,no_enrollment,Graduate,STEM,,,4,15,0.0,>20,city_114
11897,14434,city_101,0.5579999999999999,,0,no_enrollment,Graduate,STEM,50-99,private_limited,1,27,0.0,2-5,city_other
11898,3034,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,7,0.0,6-10,city_16
11899,10254,city_160,0.92,,0,no_enrollment,High School,,10-49,private_limited,2,70,0.0,6-10,city_other
11900,20097,city_103,0.92,Other,1,no_enrollment,Masters,STEM,,,3,107,1.0,>20,city_103
11901,17232,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,never,3,1.0,11-15,city_114
11902,7231,city_100,0.887,Male,0,full_time,Graduate,STEM,,,never,140,0.0,6-10,city_other
11903,7946,city_45,0.89,Male,1,no_enrollment,Masters,STEM,,,>4,6,0.0,>20,city_other
11904,29862,city_160,0.92,Male,1,part_time,Graduate,STEM,50-99,NGO,2,74,0.0,6-10,city_other
11905,22485,city_61,0.913,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,46,0.0,6-10,city_other
11906,3033,city_67,0.855,,1,full_time,Masters,STEM,,,2,91,0.0,11-15,city_other
11907,18016,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,6,0.0,6-10,city_114
11908,22666,city_16,0.91,Male,1,no_enrollment,Graduate,Humanities,10-49,private_limited,1,8,0.0,6-10,city_16
11909,19643,city_90,0.698,Male,1,part_time,High School,,,,1,58,1.0,6-10,city_other
11910,1865,city_21,0.624,Female,1,no_enrollment,Masters,STEM,500-999,private_limited,1,92,0.0,6-10,city_21
11911,29089,city_103,0.92,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,4,24,1.0,6-10,city_103
11912,30880,city_21,0.624,Male,0,no_enrollment,Graduate,STEM,10000+,private_limited,1,7,0.0,<=1,city_21
11913,29162,city_73,0.754,Male,1,full_time,Graduate,STEM,,,1,91,1.0,11-15,city_other
11914,3633,city_103,0.92,Male,1,part_time,Graduate,STEM,10000+,private_limited,2,174,0.0,11-15,city_103
11915,27492,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,never,202,0.0,11-15,city_114
11916,15785,city_103,0.92,Female,1,no_enrollment,Graduate,Arts,10-49,private_limited,1,112,1.0,11-15,city_103
11917,29836,city_123,0.738,Male,0,full_time,Graduate,STEM,,,never,18,0.0,2-5,city_other
11918,4714,city_67,0.855,Male,1,no_enrollment,Masters,STEM,,,1,53,0.0,16-20,city_other
11919,13961,city_175,0.7759999999999999,Male,1,no_enrollment,Graduate,STEM,<10,,1,53,0.0,6-10,city_other
11920,25210,city_114,0.926,,0,part_time,High School,,10000+,private_limited,2,5,0.0,2-5,city_114
11921,23909,city_50,0.8959999999999999,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,7,0.0,11-15,city_other
11922,32773,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,100-499,startup_funded,1,182,0.0,11-15,city_103
11923,12254,city_75,0.939,,1,no_enrollment,High School,,10000+,private_limited,2,33,0.0,6-10,city_other
11924,24237,city_61,0.913,Male,1,no_enrollment,Graduate,STEM,10-49,,1,56,0.0,6-10,city_other
11925,3623,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,56,0.0,>20,city_16
11926,28551,city_103,0.92,Male,1,no_enrollment,Graduate,Arts,,,4,58,1.0,16-20,city_103
11927,10527,city_21,0.624,,1,full_time,Graduate,STEM,<10,public_sector,1,138,0.0,2-5,city_21
11928,32357,city_70,0.698,Female,0,full_time,Primary School,,,private_limited,never,37,1.0,<=1,city_other
11929,10377,city_101,0.5579999999999999,Male,1,full_time,Masters,STEM,,,1,170,1.0,16-20,city_other
11930,24972,city_100,0.887,,0,no_enrollment,High School,,,,never,214,0.0,2-5,city_other
11931,24921,city_28,0.939,Male,1,no_enrollment,,,100-499,private_limited,>4,63,0.0,16-20,city_other
11932,29875,city_16,0.91,Male,1,no_enrollment,High School,,,,1,36,0.0,6-10,city_16
11933,32762,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,,,1,117,1.0,16-20,city_103
11934,13507,city_16,0.91,Other,1,no_enrollment,Graduate,STEM,,,1,13,0.0,6-10,city_16
11935,19095,city_50,0.8959999999999999,,1,no_enrollment,High School,,10-49,startup_funded,1,28,0.0,2-5,city_other
11936,32452,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,,,1,68,0.0,6-10,city_other
11937,27962,city_16,0.91,Female,1,no_enrollment,Masters,STEM,100-499,startup_funded,1,26,0.0,2-5,city_16
11938,14819,city_26,0.698,Male,1,no_enrollment,High School,,100-499,private_limited,2,45,1.0,2-5,city_other
11939,22971,city_136,0.897,,0,full_time,Masters,STEM,,public_sector,never,61,1.0,<=1,city_other
11940,22142,city_11,0.55,,0,full_time,Graduate,STEM,,,1,144,1.0,2-5,city_other
11942,17808,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,42,1.0,11-15,city_103
11943,20669,city_114,0.926,Female,1,no_enrollment,Masters,STEM,50-99,private_limited,2,8,0.0,11-15,city_114
11944,11699,city_160,0.92,Female,1,no_enrollment,Graduate,STEM,,,>4,58,0.0,>20,city_other
11945,26168,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,1,9,1.0,6-10,city_21
11946,19027,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,37,0.0,16-20,city_103
11947,24015,city_11,0.55,Male,0,full_time,High School,,,,never,4,1.0,2-5,city_other
11948,33299,city_104,0.924,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,149,0.0,>20,city_other
11949,1446,city_57,0.866,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,31,0.0,16-20,city_other
11950,22901,city_41,0.8270000000000001,Male,1,no_enrollment,Masters,STEM,10-49,startup_earlystage,4,210,0.0,>20,city_other
11951,8908,city_160,0.92,Male,0,full_time,Masters,STEM,,,4,36,0.0,11-15,city_other
11952,11618,city_21,0.624,Male,1,,Masters,STEM,,,2,52,0.0,2-5,city_21
11953,31918,city_10,0.895,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,80,0.0,11-15,city_other
11954,5463,city_21,0.624,,1,no_enrollment,Masters,STEM,10000+,private_limited,1,36,1.0,6-10,city_21
11955,29063,city_28,0.939,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,25,0.0,16-20,city_other
11956,22884,city_61,0.913,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,64,0.0,11-15,city_other
11957,28373,city_103,0.92,Male,0,full_time,Graduate,STEM,,,1,32,0.0,2-5,city_103
11958,22425,city_136,0.897,Male,1,no_enrollment,Masters,STEM,,,1,23,0.0,>20,city_other
11959,14384,city_90,0.698,Male,1,no_enrollment,Graduate,STEM,,,1,112,1.0,2-5,city_other
11960,22924,city_175,0.7759999999999999,Male,0,full_time,Graduate,STEM,100-499,private_limited,1,41,0.0,2-5,city_other
11961,26244,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,49,0.0,>20,city_103
11962,20036,city_16,0.91,Male,1,no_enrollment,Graduate,Arts,50-99,private_limited,4,26,0.0,6-10,city_16
11963,9107,city_116,0.743,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,>4,30,0.0,>20,city_other
11964,4815,city_57,0.866,Male,0,full_time,High School,,,,never,122,0.0,2-5,city_other
11965,10163,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,startup_earlystage,4,212,0.0,>20,city_103
11966,22220,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,192,0.0,11-15,city_other
11967,18487,city_75,0.939,Male,0,no_enrollment,Primary School,,,,never,56,0.0,6-10,city_other
11968,16013,city_103,0.92,,0,full_time,Graduate,STEM,10000+,public_sector,1,42,0.0,6-10,city_103
11969,12882,city_102,0.804,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,1,11,0.0,11-15,city_other
11970,4306,city_26,0.698,Male,1,no_enrollment,Graduate,STEM,,,1,50,0.0,>20,city_other
11971,21234,city_16,0.91,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,2,24,0.0,6-10,city_16
11972,26607,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,76,0.0,2-5,city_103
11973,13486,city_114,0.926,Male,1,part_time,Masters,Other,50-99,private_limited,2,4,0.0,16-20,city_114
11974,2844,city_105,0.794,Male,1,no_enrollment,Graduate,No Major,100-499,NGO,1,242,0.0,11-15,city_other
11975,15097,city_114,0.926,Male,1,no_enrollment,Masters,STEM,50-99,startup_funded,1,52,0.0,11-15,city_114
11976,16844,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,20,0.0,>20,city_other
11977,21609,city_11,0.55,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,196,1.0,6-10,city_other
11978,25094,city_11,0.55,,1,part_time,Graduate,STEM,,,2,16,1.0,6-10,city_other
11979,17403,city_162,0.767,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,46,0.0,6-10,city_other
11980,24262,city_78,0.579,Male,0,full_time,Graduate,Humanities,,,>4,18,0.0,<=1,city_other
11981,6196,city_103,0.92,Male,1,full_time,Graduate,STEM,100-499,private_limited,1,163,0.0,2-5,city_103
11982,30125,city_114,0.926,Male,0,part_time,Masters,STEM,1000-4999,NGO,1,20,0.0,>20,city_114
11983,13587,city_114,0.926,Male,0,no_enrollment,Graduate,STEM,50-99,private_limited,1,35,0.0,<=1,city_114
11984,30622,city_128,0.527,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,2,66,1.0,2-5,city_other
11985,9877,city_103,0.92,Male,1,no_enrollment,Graduate,Business Degree,10000+,private_limited,>4,51,0.0,>20,city_103
11986,12024,city_67,0.855,Male,0,no_enrollment,Primary School,,,,,65,0.0,2-5,city_other
11987,141,city_67,0.855,Male,1,no_enrollment,Masters,STEM,5000-9999,private_limited,2,10,0.0,6-10,city_other
11988,22747,city_136,0.897,Female,0,no_enrollment,Masters,STEM,100-499,startup_funded,never,15,1.0,2-5,city_other
11989,19490,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,<10,startup_funded,4,50,1.0,6-10,city_21
11990,8137,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,194,0.0,11-15,city_103
11991,23581,city_103,0.92,,1,part_time,Graduate,STEM,50-99,private_limited,2,7,0.0,2-5,city_103
11992,31844,city_160,0.92,Male,1,full_time,Graduate,STEM,1000-4999,private_limited,1,29,1.0,2-5,city_other
11993,29021,city_97,0.925,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,21,0.0,2-5,city_other
11994,5473,city_67,0.855,Male,1,part_time,Masters,STEM,,,2,308,0.0,16-20,city_other
11995,20194,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,1,72,0.0,2-5,city_103
11996,6718,city_104,0.924,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,21,0.0,>20,city_other
11997,29403,city_16,0.91,Male,1,no_enrollment,Masters,STEM,1000-4999,NGO,>4,73,0.0,>20,city_16
11998,28538,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,>4,51,1.0,>20,city_103
11999,21200,city_103,0.92,,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,8,0.0,>20,city_103
12000,29186,city_103,0.92,,1,no_enrollment,Masters,STEM,50-99,startup_earlystage,1,73,0.0,16-20,city_103
12001,10134,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,16,0.0,11-15,city_103
12002,6140,city_21,0.624,Male,1,no_enrollment,Graduate,Other,,,1,13,1.0,2-5,city_21
12003,7579,city_103,0.92,Male,1,no_enrollment,Phd,STEM,50-99,startup_funded,1,4,0.0,11-15,city_103
12004,23135,city_103,0.92,Male,1,no_enrollment,Graduate,Business Degree,100-499,startup_funded,1,16,0.0,6-10,city_103
12005,14312,city_46,0.762,Male,1,no_enrollment,Graduate,STEM,,,>4,113,0.0,6-10,city_other
12006,18947,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,1,8,0.0,>20,city_103
12007,25374,city_103,0.92,,0,no_enrollment,Graduate,STEM,100-499,private_limited,>4,25,0.0,6-10,city_103
12008,14693,city_159,0.843,Female,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,70,0.0,6-10,city_other
12009,24809,city_103,0.92,,0,full_time,Graduate,STEM,10-49,public_sector,1,51,1.0,2-5,city_103
